continent,country_name,dataset_id,date,latitude,layer_id,layer_name,licence,longitude,lower_depth,method_options,organic_surface,positional_uncertainty,profile_code,profile_id,region,upper_depth,value,value_avg
Asia,Indonesia,WD-ISIS,1989-2-1,-3.633333333333333,4162,Bw1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",128.2,72,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID044,1115894,South-Eastern Asia,45,{0.0},0.0
Asia,Indonesia,WD-ISIS,1989-2-1,-3.683333333333334,4128,Ah2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",128.28333333333333,52,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID046,1115889,South-Eastern Asia,12,{0.0},0.0
Asia,Indonesia,WD-ISIS,1989-2-1,-3.683333333333334,4131,B,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",128.28333333333333,67,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID046,1115889,South-Eastern Asia,52,{0.1},0.1
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4598,A/E,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,12,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID048,1115955,South-Eastern Asia,3,{0.2},0.2
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4602,Btg2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,105,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID048,1115955,South-Eastern Asia,60,{0.1},0.1
Asia,Indonesia,WD-ISIS,1989-2-1,-3.633333333333333,4158,Ah1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",128.2,9,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID044,1115894,South-Eastern Asia,0,{0.5},0.5
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4349,Bt2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,115,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID047,1115919,South-Eastern Asia,70,{0.0},0.0
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4342,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,3,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID047,1115919,South-Eastern Asia,0,{0.2},0.2
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4351,Bt3,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,145,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID047,1115919,South-Eastern Asia,115,{0.0},0.0
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4345,E,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,40,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID047,1115919,South-Eastern Asia,18,{0.0},0.0
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4344,A/E,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,18,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID047,1115919,South-Eastern Asia,3,{0.1},0.1
Asia,Indonesia,WD-ISIS,1982-12-1,-0.533333333333333,4994,Bw2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.6,73,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID015,1116011,South-Eastern Asia,39,{0.0},0.0
Asia,Indonesia,WD-ISIS,1983-2-1,-6.733333333333333,3286,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",105.31666666666666,38,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID017,1115769,South-Eastern Asia,30,{0.1},0.1
Asia,Indonesia,WD-ISIS,1982-12-1,-0.533333333333333,4996,2Bw4,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.6,138,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID015,1116011,South-Eastern Asia,104,{0.0},0.0
Asia,Indonesia,WD-ISIS,1987-5-1,-7.616666666666667,2551,AC1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.83333333333333,140,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID025,1115659,South-Eastern Asia,113,{1.3},1.3
Asia,Indonesia,WD-ISIS,1987-5-1,-7.866666666666667,4922,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.43333333333334,140,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID014,1115999,South-Eastern Asia,120,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,3506,2Bw2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.48333333333333,78,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID024,1115804,South-Eastern Asia,47,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,3512,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.48333333333333,150,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID024,1115804,South-Eastern Asia,138,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-5-1,-7.866666666666667,4921,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.43333333333334,120,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID014,1115999,South-Eastern Asia,85,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-5-1,-7.85,3695,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.7,14,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID013,1115828,South-Eastern Asia,0,{0.3},0.3
Asia,Indonesia,WD-ISIS,1987-6-1,-6.583333333333333,4289,Ap,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.81666666666666,26,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID004,1115912,South-Eastern Asia,0,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-5-1,-7.616666666666667,2549,A'h,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.83333333333333,113,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID025,1115659,South-Eastern Asia,80,{1.0},1.0
Asia,Indonesia,WD-ISIS,1981-7-1,-4.75,2718,Bw,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",104.98333333333333,36,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID012,1115682,South-Eastern Asia,11,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-6.7,3644,3Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.9,101,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID003,1115820,South-Eastern Asia,85,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-6.583333333333333,4290,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.81666666666666,36,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID004,1115912,South-Eastern Asia,26,{0.1},0.1
Asia,Indonesia,WD-ISIS,1981-7-1,-4.75,2721,Bt3,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",104.98333333333333,104,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID012,1115682,South-Eastern Asia,75,{0.0},0.0
Asia,Indonesia,WD-ISIS,1982-12-1,-0.533333333333333,4991,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.6,4,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID015,1116011,South-Eastern Asia,0,{0.2},0.2
Asia,Indonesia,WD-ISIS,1983-2-1,-6.733333333333333,3289,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",105.31666666666666,105,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID017,1115769,South-Eastern Asia,75,{0.3},0.3
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3654,3Ahb,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,162,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,141,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-6.386111111111111,4359,2Bw1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.5375,85,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID001,1115920,South-Eastern Asia,66,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-5-1,-7.616666666666667,2548,Ahi,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.83333333333333,80,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID025,1115659,South-Eastern Asia,35,{0.6},0.6
Asia,Indonesia,WD-ISIS,1981-7-1,-4.75,2719,Bt1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",104.98333333333333,52,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID012,1115682,South-Eastern Asia,36,{0.0},0.0
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,4208,Ahb,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.46666666666667,45,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID026,1115900,South-Eastern Asia,29,{0.3},0.3
Asia,Indonesia,WD-ISIS,1987-6-1,-6.7,3646,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.9,150,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID003,1115820,South-Eastern Asia,126,{0.1},0.1
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3652,2Ahb3,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,132,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,107,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,3501,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.48333333333333,14,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID024,1115804,South-Eastern Asia,0,{1.0},1.0
Asia,Indonesia,WD-ISIS,1981-7-1,-4.75,2723,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",104.98333333333333,250,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID012,1115682,South-Eastern Asia,130,{0.0},0.0
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,3510,3Ah2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.48333333333333,138,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID024,1115804,South-Eastern Asia,107,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,4205,Ap,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.46666666666667,16,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID026,1115900,South-Eastern Asia,0,{1.1},1.1
Asia,Indonesia,WD-ISIS,1987-6-1,-6.633333333333333,5012,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.81666666666666,120,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID002,1116014,South-Eastern Asia,75,{0.0},0.0
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3656,4Ahb,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,236,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,210,{0.1},0.1
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3650,2Ahb1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,78,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,40,{0.0},0.0
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,4214,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.46666666666667,150,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID026,1115900,South-Eastern Asia,115,{0.2},0.2
Asia,Indonesia,WD-ISIS,1983-2-1,-6.733333333333333,3287,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",105.31666666666666,52,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID017,1115769,South-Eastern Asia,38,{0.1},0.1
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3647,Ap1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,12,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,0,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-6.7,3639,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.9,44,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID003,1115820,South-Eastern Asia,20,{0.2},0.2
Asia,Indonesia,WD-ISIS,1987-5-1,-7.616666666666667,2546,Ah2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.83333333333333,35,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID025,1115659,South-Eastern Asia,15,{0.6},0.6
Asia,Indonesia,WD-ISIS,1983-2-1,-6.733333333333333,3288,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",105.31666666666666,75,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID017,1115769,South-Eastern Asia,52,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-6.386111111111111,4361,3BC,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.5375,125,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,1 km - 10 km,ID001,1115920,South-Eastern Asia,100,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-5-1,-7.85,3696,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.7,36,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID013,1115828,South-Eastern Asia,14,{0.2},0.2
Asia,Indonesia,WD-ISIS,1981-7-1,-4.75,2722,Bt4,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",104.98333333333333,130,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID012,1115682,South-Eastern Asia,104,{0.0},0.0
Asia,Indonesia,WD-ISIS,1987-5-1,-7.616666666666667,2552,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.83333333333333,150,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID025,1115659,South-Eastern Asia,140,{1.7},1.7
Asia,Indonesia,WD-ISIS,1987-5-1,-7.866666666666667,4917,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.43333333333334,5,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID014,1115999,South-Eastern Asia,0,{0.3},0.3
Asia,Indonesia,WD-ISIS,1987-5-1,-7.85,3700,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.7,110,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID013,1115828,South-Eastern Asia,105,{0.1},0.1
Asia,Indonesia,WD-ISIS,1987-6-1,-6.7,3637,Ap,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.9,20,"{""instrument = [ electrode ] ratio = [ 1:2.5 ] ratio base = [ weight / volume ] sample pretreatment = [ sieved over 2 mm sieve ] solution = [ water [H2O] ]""}",False,Over 10 km,ID003,1115820,South-Eastern Asia,0,{0.2},0.2
